real_of_E,imag_of_E,magnitude_of_T
55.86060606060606,-8.333333333333334,5.5921895634268415
55.86060606060606,-8.181818181818182,5.479458523233098
55.86060606060606,-8.030303030303031,5.364271732991028
55.86060606060606,-7.878787878787879,5.24707385444251
55.86060606060606,-7.7272727272727275,5.128293084135982
55.86060606060606,-7.575757575757576,5.008338569444559
55.86060606060606,-7.424242424242424,4.887598329742186
55.86060606060606,-7.2727272727272725,4.766437665200284
55.86060606060606,-7.121212121212121,4.645198025643181
55.86060606060606,-6.96969696969697,4.524196304255877
55.86060606060606,-6.818181818181818,4.403724515575318
55.86060606060606,-6.666666666666667,4.284049813939395
55.86060606060606,-6.515151515151516,4.165414807165128
55.86060606060606,-6.363636363636363,4.048038120397103
55.86060606060606,-6.212121212121212,3.9321151665085194
55.86060606060606,-6.0606060606060606,3.817819081855152
55.86060606060606,-5.909090909090909,3.7053017893075832
55.86060606060606,-5.757575757575758,3.59469515406759
55.86060606060606,-5.606060606060606,3.4861122016056063
55.86060606060606,-5.454545454545454,3.3796483709592007
55.86060606060606,-5.303030303030303,3.275382780471292
55.86060606060606,-5.151515151515151,3.1733794867161484
55.86060606060606,-5.0,3.073688720786194
55.86060606060606,-4.848484848484849,2.976348089245257
55.86060606060606,-4.696969696969697,2.8813837298663167
55.86060606060606,-4.545454545454546,2.788811414754945
55.86060606060606,-4.393939393939394,2.6986375956165887
55.86060606060606,-4.242424242424242,2.6108603877699843
55.86060606060606,-4.090909090909091,2.5254704910605272
55.86060606060606,-3.9393939393939394,2.4424520471108457
55.86060606060606,-3.787878787878788,2.361783433387611
55.86060606060606,-3.6363636363636362,2.283437995391728
55.86060606060606,-3.484848484848485,2.2073847189202134
55.86060606060606,-3.3333333333333335,2.1335888448285547
55.86060606060606,-3.1818181818181817,2.062012429066118
55.86060606060606,-3.0303030303030303,1.9926148509865864
55.86060606060606,-2.878787878787879,1.9253532730700185
55.86060606060606,-2.727272727272727,1.8601830552509666
55.86060606060606,-2.5757575757575757,1.7970581270430164
55.86060606060606,-2.4242424242424243,1.7359313205978275
55.86060606060606,-2.272727272727273,1.6767546677473188
55.86060606060606,-2.121212121212121,1.6194796639606337
55.86060606060606,-1.9696969696969697,1.564057502010908
55.86060606060606,-1.8181818181818181,1.5104392779971656
55.86060606060606,-1.6666666666666667,1.4585761722092931
55.86060606060606,-1.5151515151515151,1.4084196071630086
55.86060606060606,-1.3636363636363635,1.3599213849708087
55.86060606060606,-1.2121212121212122,1.3130338060562756
55.86060606060606,-1.0606060606060606,1.2677097710650744
55.86060606060606,-0.9090909090909091,1.223902867677847
55.86060606060606,-0.7575757575757576,1.1815674438889798
55.86060606060606,-0.6060606060606061,1.140658669181677
55.86060606060606,-0.45454545454545453,1.1011325849041396
55.86060606060606,-0.30303030303030304,1.062946145034282
55.86060606060606,-0.15151515151515152,1.0260572484110944
55.86060606060606,0.0,0.990424763409548
56.56757575757576,-15.0,4.776585730267823
56.56757575757576,-14.848484848484848,4.890233449527241
56.56757575757576,-14.696969696969697,5.003501141300597
56.56757575757576,-14.545454545454545,5.116085838059424
56.56757575757576,-14.393939393939394,5.227666371769588
56.56757575757576,-14.242424242424242,5.3379042994793995
56.56757575757576,-14.090909090909092,5.446445126256152
56.56757575757576,-13.93939393939394,5.55291984023514
56.56757575757576,-13.787878787878787,5.656946769689761
56.56757575757576,-13.636363636363637,5.758133766203119
56.56757575757576,-13.484848484848484,5.856080711315201
56.56757575757576,-13.333333333333334,5.9503823365094055
56.56757575757576,-13.181818181818182,6.040631338244308
56.56757575757576,-13.030303030303031,6.126421761150607
56.56757575757576,-12.878787878787879,6.207352613710815
56.56757575757576,-12.727272727272727,6.283031672039633
56.56757575757576,-12.575757575757576,6.353079419073182
56.56757575757576,-12.424242424242424,6.417133058905054
56.56757575757576,-12.272727272727273,6.474850539512635
56.56757575757576,-12.121212121212121,6.525914512028801
56.56757575757576,-11.969696969696969,6.570036151320295
56.56757575757576,-11.818181818181818,6.606958761230683
56.56757575757576,-11.666666666666666,6.636461088574442
56.56757575757576,-11.515151515151516,6.658360273014124
56.56757575757576,-11.363636363636363,6.672514365303918
56.56757575757576,-11.212121212121213,6.678824354010909
56.56757575757576,-11.06060606060606,6.6772356505585755
56.56757575757576,-10.909090909090908,6.667738994030209
56.56757575757576,-10.757575757575758,6.6503707502673945
56.56757575757576,-10.606060606060606,6.625212593976096
56.56757575757576,-10.454545454545455,6.592390577320703
56.56757575757576,-10.303030303030303,6.552073603312589
56.56757575757576,-10.151515151515152,6.504471336630883
56.56757575757576,-10.0,6.449831597821718
56.56757575757576,-9.848484848484848,6.388437298606149
56.56757575757576,-9.696969696969697,6.320602985865788
56.56757575757576,-9.545454545454545,6.246671069423097
56.56757575757576,-9.393939393939394,6.167007813771367
56.56757575757576,-9.242424242424242,6.081999176323431
56.56757575757576,-9.090909090909092,5.992046574554642
56.56757575757576,-8.93939393939394,5.897562661745524
56.56757575757576,-8.787878787878787,5.798967186123928
56.56757575757576,-8.636363636363637,5.6966830013876555
56.56757575757576,-8.484848484848484,5.59113228824396
56.56757575757576,-8.333333333333334,5.482733037167525
56.56757575757576,-8.181818181818182,5.371895832480972
56.56757575757576,-8.030303030303031,5.259020967537796
56.56757575757576,-7.878787878787879,5.144495910624536
56.56757575757576,-7.7272727272727275,5.028693131542105
56.56757575757576,-7.575757575757576,4.911968289951763
56.56757575757576,-7.424242424242424,4.794658778695283
56.56757575757576,-7.2727272727272725,4.677082608558838
56.56757575757576,-7.121212121212121,4.559537615422082
56.56757575757576,-6.96969696969697,4.44230096643442
56.56757575757576,-6.818181818181818,4.325628938747574
56.56757575757576,-6.666666666666667,4.209756942336078
56.56757575757576,-6.515151515151516,4.094899757439582
56.56757575757576,-6.363636363636363,3.9812519570409606
56.56757575757576,-6.212121212121212,3.8689884854088588
56.56757575757576,-6.0606060606060606,3.7582653649436897
56.56757575757576,-5.909090909090909,3.649220505234603
56.56757575757576,-5.757575757575758,3.5419745902338873
56.56757575757576,-5.606060606060606,3.4366320216698756
56.56757575757576,-5.454545454545454,3.333281899149761
56.56757575757576,-5.303030303030303,3.2319990197654596
56.56757575757576,-5.151515151515151,3.132844882339887
56.56757575757576,-5.0,3.035868683685015
56.56757575757576,-4.848484848484849,2.9411082963461515
56.56757575757576,-4.696969696969697,2.848591219252003
56.56757575757576,-4.545454545454546,2.758335494459907
56.56757575757576,-4.393939393939394,2.670350584771832
56.56757575757576,-4.242424242424242,2.5846382083979207
56.56757575757576,-4.090909090909091,2.501193128064515
56.56757575757576,-3.9393939393939394,2.4200038930114744
56.56757575757576,-3.787878787878788,2.341053533209593
56.56757575757576,-3.6363636363636362,2.264320205866497
56.56757575757576,-3.484848484848485,2.189777794892567
56.56757575757576,-3.3333333333333335,2.117396464481249
56.56757575757576,-3.1818181818181817,2.0471431683350305
56.56757575757576,-3.0303030303030303,1.9789821163532817
56.56757575757576,-2.878787878787879,1.912875200803286
56.56757575757576,-2.727272727272727,1.8487823841340272
56.56757575757576,-2.5757575757575757,1.7866620506736979
56.56757575757576,-2.4242424242424243,1.7264713244866676
56.56757575757576,-2.272727272727273,1.6681663556623034
56.56757575757576,-2.121212121212121,1.611702577274328
56.56757575757576,-1.9696969696969697,1.5570349351916275
56.56757575757576,-1.8181818181818181,1.5041180928455802
56.56757575757576,-1.6666666666666667,1.4529066129696717
56.56757575757576,-1.5151515151515151,1.4033551182284523
56.56757575757576,-1.3636363636363635,1.355418432548211
56.56757575757576,-1.2121212121212122,1.3090517048537675
56.56757575757576,-1.0606060606060606,1.2642105168067868
56.56757575757576,-0.9090909090909091,1.2208509760327753
56.56757575757576,-0.7575757575757576,1.1789297962178023
56.56757575757576,-0.6060606060606061,1.1384043653530822
56.56757575757576,-0.45454545454545453,1.0992328033066283
56.56757575757576,-0.30303030303030304,1.0613740098068463
56.56757575757576,-0.15151515151515152,1.0247877038334747
56.56757575757576,0.0,0.9894344553269832
57.27454545454545,-15.0,4.998917084037695
57.27454545454545,-14.848484848484848,5.116932627937868
57.27454545454545,-14.696969696969697,5.234278775099644
57.27454545454545,-14.545454545454545,5.350604555143274
57.27454545454545,-14.393939393939394,5.465539159429694
57.27454545454545,-14.242424242424242,5.578693456539429
57.27454545454545,-14.090909090909092,5.689661914280816
57.27454545454545,-13.93939393939394,5.798024939507523
57.27454545454545,-13.787878787878787,5.903351637473807
57.27454545454545,-13.636363636363637,6.005202981482796
57.27454545454545,-13.484848484848484,6.103135371388719
57.27454545454545,-13.333333333333334,6.196704546546717
57.27454545454545,-13.181818181818182,6.285469805461185
57.27454545454545,-13.030303030303031,6.368998471282268
57.27454545454545,-12.878787878787879,6.446870530035786
57.27454545454545,-12.727272727272727,6.518683357705625
57.27454545454545,-12.575757575757576,6.5840564436570075
57.27454545454545,-12.424242424242424,6.642636011975082
57.27454545454545,-12.272727272727273,6.694099439574649
57.27454545454545,-12.121212121212121,6.738159370725433
57.27454545454545,-11.969696969696969,6.774567432112552
57.27454545454545,-11.818181818181818,6.803117460624102
57.27454545454545,-11.666666666666666,6.823648167501436
57.27454545454545,-11.515151515151516,6.836045176834468
57.27454545454545,-11.363636363636363,6.840242393017639
57.27454545454545,-11.212121212121213,6.83622266997541
57.27454545454545,-11.06060606060606,6.824017773877672
57.27454545454545,-10.909090909090908,6.8037076498918605
57.27454545454545,-10.757575757575758,6.775419021434205
57.27454545454545,-10.606060606060606,6.739323366694878
57.27454545454545,-10.454545454545455,6.695634331318147
57.27454545454545,-10.303030303030303,6.644604647591971
57.27454545454545,-10.151515151515152,6.5865226390623945
57.27454545454545,-10.0,6.521708395024026
57.27454545454545,-9.848484848484848,6.450509701904905
57.27454545454545,-9.696969696969697,6.373297818322344
57.27454545454545,-9.545454545454545,6.29046317782605
57.27454545454545,-9.393939393939394,6.202411098425875
57.27454545454545,-9.242424242424242,6.109557571322263
57.27454545454545,-9.090909090909092,6.012325193245815
57.27454545454545,-8.93939393939394,5.911139297898522
57.27454545454545,-8.787878787878787,5.8064243325527105
57.27454545454545,-8.636363636363637,5.69860051629147
57.27454545454545,-8.484848484848484,5.58808080695531
57.27454545454545,-8.333333333333334,5.475268194878314
57.27454545454545,-8.181818181818182,5.360553333145799
57.27454545454545,-8.030303030303031,5.2443125065478435
57.27454545454545,-7.878787878787879,5.126905934742713
57.27454545454545,-7.7272727272727275,5.008676399436391
57.27454545454545,-7.575757575757576,4.889948180656741
57.27454545454545,-7.424242424242424,4.771026283431328
57.27454545454545,-7.2727272727272725,4.652195933331737
57.27454545454545,-7.121212121212121,4.533722317356436
57.27454545454545,-6.96969696969697,4.4158505454171655
57.27454545454545,-6.818181818181818,4.298805807173546
57.27454545454545,-6.666666666666667,4.182793699042227
57.27454545454545,-6.515151515151516,4.068000696787371
57.27454545454545,-6.363636363636363,3.954594750089982
57.27454545454545,-6.212121212121212,3.8427259768015007
57.27454545454545,-6.0606060606060606,3.7325274361336236
57.27454545454545,-5.909090909090909,3.6241159617413463
57.27454545454545,-5.757575757575758,3.51759303745936
57.27454545454545,-5.606060606060606,3.4130457002918084
57.27454545454545,-5.454545454545454,3.310547457087206
57.27454545454545,-5.303030303030303,3.2101592031138457
57.27454545454545,-5.151515151515151,3.111930132456961
57.27454545454545,-5.0,3.015898631763519
57.27454545454545,-4.848484848484849,2.9220931503488465
57.27454545454545,-4.696969696969697,2.830533041040187
57.27454545454545,-4.545454545454546,2.7412293673621453
57.27454545454545,-4.393939393939394,2.6541856737652534
57.27454545454545,-4.242424242424242,2.5693987165654133
57.27454545454545,-4.090909090909091,2.486859154102781
57.27454545454545,-3.9393939393939394,2.4065521953511584
57.27454545454545,-3.787878787878788,2.328458206821059
57.27454545454545,-3.6363636363636362,2.252553278110466
57.27454545454545,-3.484848484848485,2.178809746876351
57.27454545454545,-3.3333333333333335,2.1071966843367207
57.27454545454545,-3.1818181818181817,2.0376803426769015
57.27454545454545,-3.0303030303030303,1.970224565933563
57.27454545454545,-2.878787878787879,1.9047911660746288
57.27454545454545,-2.727272727272727,1.841340266090251
57.27454545454545,-2.5757575757575757,1.7798306119668128
57.27454545454545,-2.4242424242424243,1.7202198554392
57.27454545454545,-2.272727272727273,1.6624648094119276
57.27454545454545,-2.121212121212121,1.6065216779126623
57.27454545454545,-1.9696969696969697,1.5523462623966109
57.27454545454545,-1.8181818181818181,1.4998941461612894
57.27454545454545,-1.6666666666666667,1.4491208585616648
57.27454545454545,-1.5151515151515151,1.3999820206386022
57.27454545454545,-1.3636363636363635,1.3524334736913513
57.27454545454545,-1.2121212121212122,1.3064313922396096
57.27454545454545,-1.0606060606060606,1.261932382734115
57.27454545454545,-0.9090909090909091,1.218893569288241
57.27454545454545,-0.7575757575757576,1.1772726676177165
57.27454545454545,-0.6060606060606061,1.1370280482923185
57.27454545454545,-0.45454545454545453,1.09811879032277
57.27454545454545,-0.30303030303030304,1.0605047260287348
57.27454545454545,-0.15151515151515152,1.024146478059975
57.27454545454545,0.0,0.9890054893727288
57.981515151515154,-15.0,5.303359613818477
57.981515151515154,-14.848484848484848,5.431501861904679
57.981515151515154,-14.696969696969697,5.558896068849793
57.981515151515154,-14.545454545454545,5.685119558394393
57.981515151515154,-14.393939393939394,5.8097230437269065
57.981515151515154,-14.242424242424242,5.932232624257313
57.981515151515154,-14.090909090909092,6.052152425038092
57.981515151515154,-13.93939393939394,6.168967906186946
57.981515151515154,-13.787878787878787,6.2821498519039904
57.981515151515154,-13.636363636363637,6.391159027353674
57.981515151515154,-13.484848484848484,6.495451467317128
57.981515151515154,-13.333333333333334,6.594484333943147
57.981515151515154,-13.181818181818182,6.687722253312667
57.981515151515154,-13.030303030303031,6.774644013323983
57.981515151515154,-12.878787878787879,6.8547494802849105
57.981515151515154,-12.727272727272727,6.927566570327038
57.981515151515154,-12.575757575757576,6.992658096072553
57.981515151515154,-12.424242424242424,7.049628300426331
57.981515151515154,-12.272727272727273,7.098128889091121
57.981515151515154,-12.121212121212121,7.137864382062983
57.981515151515154,-11.969696969696969,7.1685966220055946
57.981515151515154,-11.818181818181818,7.190148303349234
57.981515151515154,-11.666666666666666,7.20240541897437
57.981515151515154,-11.515151515151516,7.205318559504767
57.981515151515154,-11.363636363636363,7.198903041365412
57.981515151515154,-11.212121212121213,7.183237881327485
57.981515151515154,-11.06060606060606,7.158463674873397
57.981515151515154,-10.909090909090908,7.12477947111427
57.981515151515154,-10.757575757575758,7.082438766403568
57.981515151515154,-10.606060606060606,7.031744760919055
57.981515151515154,-10.454545454545455,6.9730450366984815
57.981515151515154,-10.303030303030303,6.906725821832012
57.981515151515154,-10.151515151515152,6.833206004228989
57.981515151515154,-10.0,6.7529310505114815
57.981515151515154,-9.848484848484848,6.666366972364886
57.981515151515154,-9.696969696969697,6.573994465489973
57.981515151515154,-9.545454545454545,6.476303326575256
57.981515151515154,-9.393939393939394,6.373787232788058
57.981515151515154,-9.242424242424242,6.266938947352938
57.981515151515154,-9.090909090909092,6.15624599481019
57.981515151515154,-8.93939393939394,6.042186831255164
57.981515151515154,-8.787878787878787,5.925227518746005
57.981515151515154,-8.636363636363637,5.805818899394001
57.981515151515154,-8.484848484848484,5.684394253515718
57.981515151515154,-8.333333333333334,5.561367417558082
57.981515151515154,-8.181818181818182,5.437131331138618
57.981515151515154,-8.030303030303031,5.312056978232635
57.981515151515154,-7.878787878787879,5.18649268500677
57.981515151515154,-7.7272727272727275,5.060763735743443
57.981515151515154,-7.575757575757576,4.935172268448279
57.981515151515154,-7.424242424242424,4.809997412798665
57.981515151515154,-7.2727272727272725,4.685495634855053
57.981515151515154,-7.121212121212121,4.561901255195133
57.981515151515154,-6.96969696969697,4.439427109684091
57.981515151515154,-6.818181818181818,4.31826532481473
57.981515151515154,-6.666666666666667,4.1985881823305276
57.981515151515154,-6.515151515151516,4.080549050600768
57.981515151515154,-6.363636363636363,3.964283362881041
57.981515151515154,-6.212121212121212,3.8499096251288383
57.981515151515154,-6.0606060606060606,3.737530438415114
57.981515151515154,-5.909090909090909,3.62723352316875
57.981515151515154,-5.757575757575758,3.5190927344968945
57.981515151515154,-5.606060606060606,3.4131690596436908
57.981515151515154,-5.454545454545454,3.309511590282822
57.981515151515154,-5.303030303030303,3.208158463794796
57.981515151515154,-5.151515151515151,3.10913776896514
57.981515151515154,-5.0,3.0124684126678964
57.981515151515154,-4.848484848484849,2.9181609450790256
57.981515151515154,-4.696969696969697,2.8262183418105864
57.981515151515154,-4.545454545454546,2.73663674207955
57.981515151515154,-4.393939393939394,2.649406142637197
57.981515151515154,-4.242424242424242,2.5645110476970983
57.981515151515154,-4.090909090909091,2.481931075522672
57.981515151515154,-3.9393939393939394,2.4016415226792374
57.981515151515154,-3.787878787878788,2.323613887229464
57.981515151515154,-3.6363636363636362,2.2478163523643957
57.981515151515154,-3.484848484848485,2.1742142321221576
57.981515151515154,-3.3333333333333335,2.1027703809606977
57.981515151515154,-3.1818181818181817,2.033445569025977
57.981515151515154,-3.0303030303030303,1.9661988249987792
57.981515151515154,-2.878787878787879,1.9009877484171753
57.981515151515154,-2.727272727272727,1.837768793362291
57.981515151515154,-2.5757575757575757,1.7764975253667445
57.981515151515154,-2.4242424242424243,1.7171288533614566
57.981515151515154,-2.272727272727273,1.6596172384208272
57.981515151515154,-2.121212121212121,1.6039168810013074
57.981515151515154,-1.9696969696969697,1.5499818882965255
57.981515151515154,-1.8181818181818181,1.4977664232555195
57.981515151515154,-1.6666666666666667,1.4472248367308806
57.981515151515154,-1.5151515151515151,1.3983117841424009
57.981515151515154,-1.3636363636363635,1.3509823279600834
57.981515151515154,-1.2121212121212122,1.3051920272294384
57.981515151515154,-1.0606060606060606,1.2608970152823467
57.981515151515154,-0.9090909090909091,1.2180540666993087
57.981515151515154,-0.7575757575757576,1.176620654513961
57.981515151515154,-0.6060606060606061,1.1365549985787697
57.981515151515154,-0.45454545454545453,1.09781610594204
57.981515151515154,-0.30303030303030304,1.0603638040210328
57.981515151515154,-0.15151515151515152,1.024158767294101
57.981515151515154,0.0,0.9891625381764314
58.68848484848485,-15.0,5.706561809520757
58.68848484848485,-14.848484848484848,5.852619863958404
58.68848484848485,-14.696969696969697,5.998203348581742
58.68848484848485,-14.545454545454545,6.1427842920625775
58.68848484848485,-14.393939393939394,6.285791527484664
58.68848484848485,-14.242424242424242,6.4266126438712385
58.68848484848485,-14.090909090909092,6.564597076275242
58.68848484848485,-13.93939393939394,6.69906044345242
58.68848484848485,-13.787878787878787,6.829290211406346
58.68848484848485,-13.636363636363637,6.954552718892302
58.68848484848485,-13.484848484848484,7.074101547483333
58.68848484848485,-13.333333333333334,7.187187155417064
58.68848484848485,-13.181818181818182,7.293067623683926
58.68848484848485,-13.030303030303031,7.391020288679918
58.68848484848485,-12.878787878787879,7.480353963315866
58.68848484848485,-12.727272727272727,7.560421383806765
58.68848484848485,-12.575757575757576,7.630631468814204
58.68848484848485,-12.424242424242424,7.690460947219423
58.68848484848485,-12.272727272727273,7.739464905474171
58.68848484848485,-12.121212121212121,7.777285828216947
58.68848484848485,-11.969696969696969,7.80366075716004
58.68848484848485,-11.818181818181818,7.818426270866306
58.68848484848485,-11.666666666666666,7.82152108688193
58.68848484848485,-11.515151515151516,7.812986200420749
58.68848484848485,-11.363636363636363,7.792962591559441
58.68848484848485,-11.212121212121213,7.7616866463879735
58.68848484848485,-11.06060606060606,7.719483538062997
58.68848484848485,-10.909090909090908,7.666758894169585
58.68848484848485,-10.757575757575758,7.603989132425892
58.68848484848485,-10.606060606060606,7.531710875481744
58.68848484848485,-10.454545454545455,7.450509857922528
58.68848484848485,-10.303030303030303,7.361009717408585
58.68848484848485,-10.151515151515152,7.263861021671694
58.68848484848485,-10.0,7.159730829318367
58.68848484848485,-9.848484848484848,7.0492930207485545
58.68848484848485,-9.696969696969697,6.933219571367759
58.68848484848485,-9.545454545454545,6.81217287716482
58.68848484848485,-9.393939393939394,6.686799186166122
58.68848484848485,-9.242424242424242,6.55772314057221
58.68848484848485,-9.090909090909092,6.425543394807505
58.68848484848485,-8.93939393939394,6.290829244570024
58.68848484848485,-8.787878787878787,6.154118180849749
58.68848484848485,-8.636363636363637,6.0159142698767365
58.68848484848485,-8.484848484848484,5.876687253837858
58.68848484848485,-8.333333333333334,5.7368722666329015
58.68848484848485,-8.181818181818182,5.5968700625868
58.68848484848485,-8.030303030303031,5.45704766267694
58.68848484848485,-7.878787878787879,5.3177393313949874
58.68848484848485,-7.7272727272727275,5.1792478069714845
58.68848484848485,-7.575757575757576,5.0418457176448985
58.68848484848485,-7.424242424242424,4.9057771264471395
58.68848484848485,-7.2727272727272725,4.771259156240008
58.68848484848485,-7.121212121212121,4.638483655239415
58.68848484848485,-6.96969696969697,4.507618870884174
58.68848484848485,-6.818181818181818,4.378811106589161
58.68848484848485,-6.666666666666667,4.252186341679532
58.68848484848485,-6.515151515151516,4.127851799682515
58.68848484848485,-6.363636363636363,4.005897454222787
58.68848484848485,-6.212121212121212,3.886397465115024
58.68848484848485,-6.0606060606060606,3.7694115399595565
58.68848484848485,-5.909090909090909,3.654986218713689
58.68848484848485,-5.757575757575758,3.5431560804130013
58.68848484848485,-5.606060606060606,3.433944872532985
58.68848484848485,-5.454545454545454,3.327366564475741
58.68848484848485,-5.303030303030303,3.2234263274012465
58.68848484848485,-5.151515151515151,3.122121443146325
58.68848484848485,-5.0,3.023442145330691
58.68848484848485,-4.848484848484849,2.9273723959734066
58.68848484848485,-4.696969696969697,2.833890601064372
58.68848484848485,-4.545454545454546,2.7429702685775315
58.68848484848485,-4.393939393939394,2.6545806123950406
58.68848484848485,-4.242424242424242,2.5686871055494187
58.68848484848485,-4.090909090909091,2.4852519860966806
58.68848484848485,-3.9393939393939394,2.4042347188162054
58.68848484848485,-3.787878787878788,2.3255924158010854
58.68848484848485,-3.6363636363636362,2.2492802188604597
58.68848484848485,-3.484848484848485,2.1752516465085625
58.68848484848485,-3.3333333333333335,2.103458908165874
58.68848484848485,-3.1818181818181817,2.0338531880493216
58.68848484848485,-3.0303030303030303,1.9663849010822765
58.68848484848485,-2.878787878787879,1.9010039230123863
58.68848484848485,-2.727272727272727,1.837659796787325
58.68848484848485,-2.5757575757575757,1.7763019171056642
58.68848484848485,-2.4242424242424243,1.716879694932749
58.68848484848485,-2.272727272727273,1.659342703650079
58.68848484848485,-2.121212121212121,1.6036408083911882
58.68848484848485,-1.9696969696969697,1.5497242800074442
58.68848484848485,-1.8181818181818181,1.4975438950035975
58.68848484848485,-1.6666666666666667,1.447051022685103
58.68848484848485,-1.5151515151515151,1.3981977006670578
58.68848484848485,-1.3636363636363635,1.3509366998079633
58.68848484848485,-1.2121212121212122,1.3052215795502011
58.68848484848485,-1.0606060606060606,1.261006734572851
58.68848484848485,-0.9090909090909091,1.2182474335911944
58.68848484848485,-0.7575757575757576,1.1768998510705668
58.68848484848485,-0.6060606060606061,1.1369210925600912
58.68848484848485,-0.45454545454545453,1.0982692142938737
58.68848484848485,-0.30303030303030304,1.0609032376533822
58.68848484848485,-0.15151515151515152,1.0247831590346295
58.68848484848485,0.0,0.9898699556173667
59.39545454545455,-15.0,6.227891612025228
59.39545454545455,-14.848484848484848,6.403021242966583
59.39545454545455,-14.696969696969697,6.5786667225195545
59.39545454545455,-14.545454545454545,6.754162786038536
59.39545454545455,-14.393939393939394,6.928764833971878
59.39545454545455,-14.242424242424242,7.101648404097678
59.39545454545455,-14.090909090909092,7.27191067200402
59.39545454545455,-13.93939393939394,7.438574396212647
59.39545454545455,-13.787878787878787,7.600594699004113
59.39545454545455,-13.636363636363637,7.756869011176206
59.39545454545455,-13.484848484848484,7.906250402245269
59.39545454545455,-13.333333333333334,8.047564363645872
59.39545454545455,-13.181818181818182,8.179628912871395
59.39545454545455,-13.030303030303031,8.301277649255926
59.39545454545455,-12.878787878787879,8.411385132708174
59.39545454545455,-12.727272727272727,8.508893697930423
59.39545454545455,-12.575757575757576,8.592840587126648
59.39545454545455,-12.424242424242424,8.66238411497726
59.39545454545455,-12.272727272727273,8.71682749986152
59.39545454545455,-12.121212121212121,8.755639026690863
59.39545454545455,-11.969696969696969,8.778467358781185
59.39545454545455,-11.818181818181818,8.785151082861418
59.39545454545455,-11.666666666666666,8.775721930230176
59.39545454545455,-11.515151515151516,8.750401532066816
59.39545454545455,-11.363636363636363,8.709591993228692
59.39545454545455,-11.212121212121213,8.653860960406547
59.39545454545455,-11.06060606060606,8.583922177043556
59.39545454545455,-10.909090909090908,8.500612730677851
59.39545454545455,-10.757575757575758,8.404868295479124
59.39545454545455,-10.606060606060606,8.29769765654729
59.39545454545455,-10.454545454545455,8.180157689241863
59.39545454545455,-10.303030303030303,8.05332978154564
59.39545454545455,-10.151515151515152,7.918298459402574
59.39545454545455,-10.0,7.776132732439761
59.39545454545455,-9.848484848484848,7.627870444569503
59.39545454545455,-9.696969696969697,7.4745057083735285
59.39545454545455,-9.545454545454545,7.316979334646749
59.39545454545455,-9.393939393939394,7.156172043343973
59.39545454545455,-9.242424242424242,6.992900158629324
59.39545454545455,-9.090909090909092,6.827913444349174
59.39545454545455,-8.93939393939394,6.661894720602066
59.39545454545455,-8.787878787878787,6.495460909937235
59.39545454545455,-8.636363636363637,6.3291651860710365
59.39545454545455,-8.484848484848484,6.163499932659985
59.39545454545455,-8.333333333333334,5.998900259521106
59.39545454545455,-8.181818181818182,5.835747864852161
59.39545454545455,-8.030303030303031,5.674375071725783
59.39545454545455,-7.878787878787879,5.515068903621236
59.39545454545455,-7.7272727272727275,5.358075096020209
59.39545454545455,-7.575757575757576,5.203601968721012
59.39545454545455,-7.424242424242424,5.051824106525129
59.39545454545455,-7.2727272727272725,4.902885814601156
59.39545454545455,-7.121212121212121,4.756904329573246
59.39545454545455,-6.96969696969697,4.6139727787242295
59.39545454545455,-6.818181818181818,4.4741628881758375
59.39545454545455,-6.666666666666667,4.337527447013772
59.39545454545455,-6.515151515151516,4.204102538524611
59.39545454545455,-6.363636363636363,4.073909552407187
59.39545454545455,-6.212121212121212,3.9469569933575492
59.39545454545455,-6.0606060606060606,3.8232421020930567
59.39545454545455,-5.909090909090909,3.7027523049070674
59.39545454545455,-5.757575757575758,3.585466507422642
59.39545454545455,-5.606060606060606,3.4713562474844784
59.39545454545455,-5.454545454545454,3.3603867212089695
59.39545454545455,-5.303030303030303,3.2525176951851895
59.39545454545455,-5.151515151515151,3.147704316749887
59.39545454545455,-5.0,3.045897833190863
59.39545454545455,-4.848484848484849,2.947046229696903
59.39545454545455,-4.696969696969697,2.8510947948896477
59.39545454545455,-4.545454545454546,2.757986621855157
59.39545454545455,-4.393939393939394,2.667663051747884
59.39545454545455,-4.242424242424242,2.580064066268528
59.39545454545455,-4.090909090909091,2.495128634619835
59.39545454545455,-3.9393939393939394,2.4127950199175836
59.39545454545455,-3.787878787878788,2.3330010494735296
59.39545454545455,-3.6363636363636362,2.2556843528682045
59.39545454545455,-3.484848484848485,2.1807825712890976
59.39545454545455,-3.3333333333333335,2.108233541217952
59.39545454545455,-3.1818181818181817,2.037975455205339
59.39545454545455,-3.0303030303030303,1.9699470021655165
59.39545454545455,-2.878787878787879,1.904087489355961
59.39545454545455,-2.727272727272727,1.8403369479691307
59.39545454545455,-2.5757575757575757,1.7786362240554783
59.39545454545455,-2.4242424242424243,1.7189270563127785
59.39545454545455,-2.272727272727273,1.6611521421146653
59.39545454545455,-2.121212121212121,1.605255193007935
59.39545454545455,-1.9696969696969697,1.5511809807813612
59.39545454545455,-1.8181818181818181,1.4988753750965138
59.39545454545455,-1.6666666666666667,1.4482853735712728
59.39545454545455,-1.5151515151515151,1.3993591251180861
59.39545454545455,-1.3636363636363635,1.3520459472599378
59.39545454545455,-1.2121212121212122,1.3062963380763741
59.39545454545455,-1.0606060606060606,1.262061983368742
