E,prob
30.546,0.9640098745979175
30.547,0.963994554893991
30.548,0.9639792390343633
30.549,0.9639639270238661
30.55,0.9639486188673272
30.551,0.9639333145695725
30.552,0.9639180141354258
30.553,0.963902717569707
30.554,0.9638874248772344
30.555,0.9638721360628232
30.556,0.9638568511312872
30.557,0.9638415700874365
30.558,0.9638262929360804
30.559,0.9638110196820223
30.56,0.9637957503300671
30.561,0.9637804848850151
30.562,0.9637652233516631
30.563,0.9637499657348078
30.564,0.9637347120392417
30.565,0.9637194622697549
30.566,0.9637042164311356
30.567,0.9636889745281696
30.568,0.9636737365656394
30.569,0.9636585025483247
30.57,0.9636432724810045
30.571,0.963628046368453
30.572,0.9636128242154435
30.573,0.9635976060267462
30.574,0.9635823918071285
30.575,0.9635671815613556
30.576,0.9635519752941903
30.577,0.9635367730103933
30.578,0.9635215747147201
30.579,0.9635063804119284
30.58,0.9634911901067682
30.581,0.9634760038039913
30.582,0.9634608215083447
30.583,0.9634456432245728
30.584,0.9634304689574171
30.585,0.9634152987116194
30.586,0.9634001324919166
30.587,0.9633849703030422
30.588,0.9633698121497289
30.589,0.9633546580367065
30.59,0.9633395079687025
30.591,0.9633243619504411
30.592,0.9633092199866444
30.593,0.9632940820820317
30.594,0.9632789482413202
30.595,0.963263818469225
30.596,0.9632486927704562
30.597,0.9632335711497245
30.598,0.9632184536117367
30.599,0.9632033401611959
30.6,0.9631882308028044
30.601,0.9631731255412619
30.602,0.9631580243812647
30.603,0.9631429273275066
30.604,0.9631278343846795
30.605,0.9631127455574721
30.606,0.9630976608505705
30.607,0.9630825802686598
30.608,0.9630675038164196
30.609,0.9630524314985298
30.61,0.963037363319666
30.611,0.9630222992845021
30.612,0.9630072393977098
30.613,0.9629921836639566
30.614,0.9629771320879097
30.615,0.9629620846742313
30.616,0.9629470414275823
30.617,0.9629320023526227
30.618,0.9629169674540063
30.619,0.9629019367363878
30.62,0.9628869102044169
30.621,0.9628718878627426
30.622,0.9628568697160098
30.623,0.9628418557688614
30.624,0.9628268460259384
30.625,0.9628118404918776
30.626,0.962796839171316
30.627,0.9627818420688856
30.628,0.9627668491892158
30.629,0.9627518605369344
30.63,0.9627368761166682
30.631,0.9627218959330385
30.632,0.9627069199906642
30.633,0.9626919482941647
30.634,0.9626769808481541
30.635,0.9626620176572438
30.636,0.9626470587260442
30.637,0.9626321040591626
30.638,0.9626171536612034
30.639,0.9626022075367688
30.64,0.962587265690457
30.641,0.9625723281268667
30.642,0.9625573948505913
30.643,0.962542465866222
30.644,0.9625275411783496
30.645,0.9625126207915594
30.646,0.9624977047104352
30.647,0.9624827929395591
30.648,0.9624678854835098
30.649,0.9624529823468637
30.65,0.9624380835341941
30.651,0.9624231890500736
30.652,0.9624082988990685
30.653,0.9623934130857462
30.654,0.9623785316146705
30.655,0.9623636544904014
30.656,0.9623487817174979
30.657,0.9623339133005143
30.658,0.9623190492440057
30.659,0.9623041895525221
30.66,0.9622893342306105
30.661,0.9622744832828174
30.662,0.9622596367136844
30.663,0.9622447945277535
30.664,0.9622299567295605
30.665,0.9622151233236422
30.666,0.9622002943145305
30.667,0.9621854697067542
30.668,0.9621706495048425
30.669,0.9621558337133189
30.67,0.9621410223367057
30.671,0.9621262153795236
30.672,0.9621114128462884
30.673,0.9620966147415144
30.674,0.9620818210697154
30.675,0.9620670318353987
30.676,0.9620522470430707
30.677,0.9620374666972376
30.678,0.962022690802399
30.679,0.9620079193630551
30.68,0.9619931523837009
30.681,0.9619783898688323
30.682,0.9619636318229378
30.683,0.9619488782505085
30.684,0.9619341291560277
30.685,0.961919384543982
30.686,0.961904644418849
30.687,0.9618899087851093
30.688,0.9618751776472378
30.689,0.9618604510097075
30.69,0.9618457288769882
30.691,0.9618310112535491
30.692,0.9618162981438539
30.693,0.9618015895523668
30.694,0.9617868854835473
30.695,0.961772185941852
30.696,0.9617574909317375
30.697,0.9617428004576545
30.698,0.9617281145240535
30.699,0.9617134331353818
30.7,0.9616987562960833
30.701,0.9616840840106005
30.702,0.9616694162833728
30.703,0.9616547531188353
30.704,0.9616400945214251
30.705,0.9616254404955713
30.706,0.9616107910457028
30.707,0.9615961461762479
30.708,0.9615815058916289
30.709,0.9615668701962667
30.71,0.9615522390945809
30.711,0.961537612590987
30.712,0.9615229906898977
30.713,0.9615083733957246
30.714,0.9614937607128746
30.715,0.9614791526457551
30.716,0.9614645491987678
30.717,0.9614499503763131
30.718,0.9614353561827884
30.719,0.9614207666225898
30.72,0.9614061817001094
30.721,0.9613916014197368
30.722,0.9613770257858594
30.723,0.9613624548028621
30.724,0.9613478884751265
30.725,0.961333326807033
30.726,0.9613187698029575
30.727,0.9613042174672748
30.728,0.9612896698043566
30.729,0.9612751268185722
30.73,0.9612605885142871
30.731,0.9612460548958651
30.732,0.961231525967669
30.733,0.9612170017340561
30.734,0.9612024821993826
30.735,0.9611879673680019
30.736,0.9611734572442652
30.737,0.9611589518325201
30.738,0.9611444511371123
30.739,0.9611299551623853
30.74,0.961115463912679
30.741,0.9611009773923316
30.742,0.961086495605677
30.743,0.9610720185570483
30.744,0.9610575462507758
30.745,0.961043078691187
30.746,0.9610286158826056
30.747,0.961014157829354
30.748,0.9609997045357521
30.749,0.9609852560061161
30.75,0.9609708122447599
30.751,0.9609563732559965
30.752,0.9609419390441329
30.753,0.9609275096134771
30.754,0.9609130849683315
30.755,0.9608986651129992
30.756,0.9608842500517766
30.757,0.9608698397889602
30.758,0.9608554343288438
30.759,0.9608410336757172
30.76,0.960826637833869
30.761,0.9608122468075843
30.762,0.960797860601146
30.763,0.9607834792188339
30.764,0.9607691026649261
30.765,0.9607547309436972
30.766,0.9607403640594196
30.767,0.9607260020163626
30.768,0.9607116448187931
30.769,0.9606972924709762
30.77,0.9606829449771734
30.771,0.9606686023416444
30.772,0.960654264568644
30.773,0.9606399316624281
30.774,0.960625603627246
30.775,0.9606112804673488
30.776,0.9605969621869805
30.777,0.9605826487903857
30.778,0.960568340281804
30.779,0.9605540366654748
30.78,0.9605397379456329
30.781,0.9605254441265114
30.782,0.9605111552123404
30.783,0.9604968712073472
30.784,0.9604825921157584
30.785,0.9604683179417941
30.786,0.960454048689676
30.787,0.9604397843636202
30.788,0.9604255249678416
30.789,0.9604112705065514
30.79,0.9603970209839594
30.791,0.9603827764042726
30.792,0.9603685367716946
30.793,0.9603543020904255
30.794,0.960340072364666
30.795,0.9603258475986112
30.796,0.9603116277964543
30.797,0.9602974129623865
30.798,0.9602832031005961
30.799,0.9602689982152686
30.8,0.9602547983105865
30.801,0.9602406033907301
30.802,0.9602264134598779
30.803,0.9602122285222038
30.804,0.9601980485818802
30.805,0.9601838736430776
30.806,0.9601697037099624
30.807,0.9601555387866998
30.808,0.9601413788774515
30.809,0.9601272239863757
30.81,0.96011307411763
30.811,0.9600989292753678
30.812,0.9600847894637404
30.813,0.9600706546868967
30.814,0.9600565249489827
30.815,0.960042400254141
30.816,0.960028280606513
30.817,0.9600141660102369
30.818,0.9600000564694477
30.819,0.9599859519882783
30.82,0.9599718525708596
30.821,0.9599577582213178
30.822,0.9599436689437786
30.823,0.9599295847423637
30.824,0.9599155056211937
30.825,0.9599014315843843
30.826,0.9598873626360507
30.827,0.9598732987803044
30.828,0.9598592400212536
30.829,0.959845186363006
30.83,0.9598311378096651
30.831,0.9598170943653301
30.832,0.959803056034102
30.833,0.9597890228200748
30.834,0.9597749947273426
30.835,0.9597609717599965
30.836,0.9597469539221224
30.837,0.9597329412178071
30.838,0.9597189336511325
30.839,0.9597049312261791
30.84,0.9596909339470239
30.841,0.9596769418177414
30.842,0.9596629548424032
30.843,0.9596489730250792
30.844,0.9596349963698372
30.845,0.9596210248807386
30.846,0.9596070585618464
30.847,0.9595930974172202
30.848,0.959579141450914
30.849,0.9595651906669824
30.85,0.9595512450694766
30.851,0.9595373046624449
30.852,0.9595233694499316
30.853,0.9595094394359798
30.854,0.9594955146246305
30.855,0.9594815950199203
30.856,0.9594676806258849
30.857,0.959453771446557
30.858,0.9594398674859643
30.859,0.9594259687481359
30.86,0.9594120752370942
30.861,0.9593981869568624
30.862,0.9593843039114591
30.863,0.959370426104899
30.864,0.959356553541199
30.865,0.9593426862243677
30.866,0.9593288241584137
30.867,0.9593149673473436
30.868,0.9593011157951598
30.869,0.9592872695058627
30.87,0.9592734284834505
30.871,0.9592595927319186
30.872,0.9592457622552585
30.873,0.95923193705746
30.874,0.959218117142511
30.875,0.9592043025143961
30.876,0.9591904931770964
30.877,0.9591766891345919
30.878,0.9591628903908582
30.879,0.95914909694987
30.88,0.959135308815598
30.881,0.9591215259920105
30.882,0.9591077484830746
30.883,0.9590939762927517
30.884,0.9590802094250042
30.885,0.959066447883789
30.886,0.9590526916730618
30.887,0.9590389407967743
30.888,0.9590251952588777
30.889,0.9590114550633183
30.89,0.9589977202140418
30.891,0.9589839907149895
30.892,0.9589702665701
30.893,0.9589565477833113
30.894,0.9589428343585564
30.895,0.9589291262997675
30.896,0.9589154236108719
30.897,0.9589017262957977
30.898,0.9588880343584663
30.899,0.9588743478027995
30.9,0.9588606666327144
30.901,0.9588469908521278
30.902,0.9588333204649512
30.903,0.9588196554750945
30.904,0.9588059958864659
30.905,0.9587923417029698
30.906,0.9587786929285081
30.907,0.9587650495669804
30.908,0.9587514116222834
30.909,0.9587377790983108
30.91,0.958724151998955
30.911,0.9587105303281034
30.912,0.9586969140896431
30.913,0.9586833032874573
30.914,0.9586696979254263
30.915,0.9586560980074286
30.916,0.9586425035373392
30.917,0.9586289145190315
30.918,0.9586153309563752
30.919,0.9586017528532385
30.92,0.9585881802134841
30.921,0.958574613040976
30.922,0.9585610513395733
30.923,0.9585474951131321
30.924,0.9585339443655067
30.925,0.9585203991005492
30.926,0.9585068593221071
30.927,0.9584933250340282
30.928,0.9584797962401546
30.929,0.9584662729443276
30.93,0.958452755150385
30.931,0.9584392428621626
30.932,0.9584257360834929
30.933,0.9584122348182059
30.934,0.9583987390701286
30.935,0.9583852488430871
30.936,0.9583717641409024
30.937,0.958358284967394
30.938,0.9583448113263786
30.939,0.9583313432216716
30.94,0.9583178806570823
30.941,0.9583044236364207
30.942,0.9582909721634936
30.943,0.9582775262421015
30.944,0.9582640858760486
30.945,0.9582506510691308
30.946,0.9582372218251443
30.947,0.9582237981478818
30.948,0.9582103800411325
30.949,0.9581969675086854
30.95,0.9581835605543241
30.951,0.9581701591818301
30.952,0.9581567633949835
30.953,0.9581433731975613
30.954,0.9581299885933373
30.955,0.9581166095860829
30.956,0.9581032361795658
30.957,0.9580898683775532
30.958,0.9580765061838081
30.959,0.958063149602091
30.96,0.9580497986361602
30.961,0.9580364532897712
30.962,0.9580231135666756
30.963,0.9580097794706239
30.964,0.957996451005364
30.965,0.9579831281746398
30.966,0.957969810982194
30.967,0.9579564994317642
30.968,0.957943193527089
30.969,0.9579298932719011
30.97,0.957916598669933
30.971,0.9579033097249112
30.972,0.9578900264405636
30.973,0.9578767488206124
30.974,0.9578634768687782
30.975,0.9578502105887793
30.976,0.9578369499843314
30.977,0.9578236950591449
30.978,0.9578104458169323
30.979,0.9577972022613992
30.98,0.9577839643962509
30.981,0.9577707322251878
30.982,0.957757505751911
30.983,0.9577442849801152
30.984,0.9577310699134957
30.985,0.9577178605557426
30.986,0.957704656910545
30.987,0.9576914589815881
30.988,0.9576782667725554
30.989,0.957665080287127
30.99,0.9576518995289811
30.991,0.9576387245017921
30.992,0.957625555209233
30.993,0.9576123916549732
30.994,0.9575992338426808
30.995,0.9575860817760179
30.996,0.957572935458648
30.997,0.9575597948942296
30.998,0.9575466600864195
30.999,0.9575335310388702
31.0,0.9575204077552332
31.001,0.9575072902391567
31.002,0.9574941784942868
31.003,0.9574810725242664
31.004,0.9574679723327347
31.005,0.9574548779233313
31.006,0.9574417892996893
31.007,0.9574287064654408
31.008,0.9574156294242162
31.009,0.9574025581796427
31.01,0.9573894927353435
31.011,0.9573764330949408
31.012,0.9573633792620525
31.013,0.9573503312402967
31.014,0.9573372890332845
31.015,0.9573242526446283
31.016,0.9573112220779352
31.017,0.9572981973368113
31.018,0.9572851784248589
31.019,0.9572721653456784
31.02,0.957259158102867
31.021,0.9572461567000191
31.022,0.957233161140728
31.023,0.9572201714285811
31.024,0.957207187567166
31.025,0.9571942095600678
31.026,0.9571812374108659
31.027,0.9571682711231397
31.028,0.9571553107004649
31.029,0.957142356146416
31.03,0.9571294074645622
31.031,0.957116464658471
31.032,0.9571035277317091
31.033,0.9570905966878376
31.034,0.9570776715304177
31.035,0.9570647522630059
31.036,0.9570518388891565
31.037,0.9570389314124212
31.038,0.9570260298363505
31.039,0.9570131341644887
31.04,0.9570002444003807
31.041,0.9569873605475678
31.042,0.956974482609588
31.043,0.9569616105899772
31.044,0.9569487444922674
31.045,0.9569358843199905
31.046,0.9569230300766738
31.047,0.9569101817658417
31.048,0.9568973393910158
31.049,0.9568845029557181
31.05,0.9568716724634633
31.051,0.9568588479177662
31.052,0.9568460293221384
31.053,0.9568332166800901
31.054,0.9568204099951254
31.055,0.9568076092707491
31.056,0.9567948145104612
31.057,0.9567820257177606
31.058,0.9567692428961427
31.059,0.9567564660490997
31.06,0.9567436951801221
31.061,0.9567309302926978
31.062,0.9567181713903103
31.063,0.9567054184764423
31.064,0.9566926715545736
31.065,0.9566799306281801
31.066,0.9566671957007361
31.067,0.9566544667757133
31.068,0.9566417438565791
31.069,0.9566290269468013
31.07,0.9566163160498421
31.071,0.9566036111691614
31.072,0.9565909123082181
31.073,0.9565782194704677
31.074,0.9565655326593614
31.075,0.9565528518783493
31.076,0.9565401771308797
31.077,0.9565275084203957
31.078,0.9565148457503405
31.079,0.9565021891241515
31.08,0.9564895385452664
31.081,0.9564768940171182
31.082,0.9564642555431391
31.083,0.9564516231267557
31.084,0.9564389967713949
31.085,0.9564263764804788
31.086,0.9564137622574294
31.087,0.956401154105662
31.088,0.9563885520285935
31.089,0.9563759560296343
31.09,0.9563633661121955
31.091,0.956350782279684
31.092,0.9563382045355029
31.093,0.9563256328830536
31.094,0.9563130673257361
31.095,0.9563005078669459
31.096,0.9562879545100771
31.097,0.9562754072585182
31.098,0.9562628661156602
31.099,0.9562503310848871
31.1,0.9562378021695817
31.101,0.9562252793731231
31.102,0.9562127626988898
31.103,0.9562002521502564
31.104,0.9561877477305948
31.105,0.9561752494432743
31.106,0.9561627572916607
31.107,0.9561502712791191
31.108,0.9561377914090088
31.109,0.9561253176846906
31.11,0.9561128501095192
31.111,0.9561003886868475
31.112,0.9560879334200267
31.113,0.9560754843124045
31.114,0.9560630413673247
31.115,0.9560506045881325
31.116,0.9560381739781634
31.117,0.9560257495407586
31.118,0.9560133312792507
31.119,0.9560009191969714
31.12,0.9559885132972491
31.121,0.9559761135834117
31.122,0.9559637200587802
31.123,0.9559513327266783
31.124,0.9559389515904225
31.125,0.9559265766533297
31.126,0.9559142079187108
31.127,0.9559018453898775
31.128,0.955889489070137
31.129,0.9558771389627944
31.13,0.9558647950711511
31.131,0.955852457398507
31.132,0.9558401259481586
31.133,0.9558278007234006
31.134,0.9558154817275228
31.135,0.9558031689638153
31.136,0.9557908624355647
31.137,0.9557785621460518
31.138,0.9557662680985591
31.139,0.9557539802963648
31.14,0.9557416987427434
31.141,0.9557294234409669
31.142,0.9557171543943067
31.143,0.9557048916060292
31.144,0.9556926350793986
31.145,0.9556803848176768
31.146,0.9556681408241234
31.147,0.9556559031019942
31.148,0.9556436716545442
31.149,0.9556314464850231
31.15,0.9556192275966808
31.151,0.9556070149927605
31.152,0.9555948086765078
31.153,0.9555826086511616
31.154,0.9555704149199604
31.155,0.9555582274861381
31.156,0.9555460463529276
31.157,0.9555338715235593
31.158,0.9555217030012582
31.159,0.9555095407892495
31.16,0.9554973848907554
31.161,0.9554852353089944
31.162,0.9554730920471818
31.163,0.955460955108532
31.164,0.9554488244962559
31.165,0.9554367002135602
31.166,0.9554245822636516
31.167,0.9554124706497326
31.168,0.9554003653750033
31.169,0.9553882664426604
31.17,0.9553761738558996
31.171,0.9553640876179119
31.172,0.9553520077318872
31.173,0.9553399342010123
31.174,0.9553278670284705
31.175,0.9553158062174434
31.176,0.9553037517711089
31.177,0.9552917036926434
31.178,0.955279661985221
31.179,0.9552676266520106
31.18,0.9552555976961815
31.181,0.9552435751208976
31.182,0.9552315589293213
31.183,0.9552195491246139
31.184,0.9552075457099306
31.185,0.9551955486884265
31.186,0.9551835580632536
31.187,0.9551715738375612
31.188,0.9551595960144951
31.189,0.9551476245971983
31.19,0.9551356595888126
31.191,0.9551237009924763
31.192,0.9551117488113248
31.193,0.9550998030484912
31.194,0.9550878637071052
31.195,0.9550759307902946
31.196,0.9550640043011842
31.197,0.9550520842428967
31.198,0.9550401706185505
31.199,0.9550282634312633
31.2,0.9550163626841495
31.201,0.9550044683803188
31.202,0.9549925805228822
31.203,0.9549806991149439
31.204,0.9549688241596082
31.205,0.9549569556599757
31.206,0.9549450936191437
31.207,0.9549332380402094
31.208,0.9549213889262631
31.209,0.9549095462803958
31.21,0.9548977101056949
31.211,0.9548858804052449
31.212,0.9548740571821269
31.213,0.9548622404394216
31.214,0.9548504301802051
31.215,0.9548386264075506
31.216,0.9548268291245283
31.217,0.9548150383342092
31.218,0.9548032540396576
31.219,0.9547914762439365
31.22,0.9547797049501064
31.221,0.9547679401612258
31.222,0.9547561818803494
31.223,0.9547444301105288
31.224,0.9547326848548143
31.225,0.9547209461162527
31.226,0.954709213897889
31.227,0.9546974882027639
31.228,0.9546857690339166
31.229,0.9546740563943845
31.23,0.9546623502871994
31.231,0.954650650715393
31.232,0.9546389576819941
31.233,0.9546272711900274
31.234,0.9546155912425156
31.235,0.9546039178424799
31.236,0.954592250992937
31.237,0.9545805906969023
31.238,0.9545689369573869
31.239,0.9545572897774013
31.24,0.9545456491599512
31.241,0.954534015108042
31.242,0.954522387624674
31.243,0.9545107667128468
31.244,0.9544991523755562
31.245,0.9544875446157945
31.246,0.9544759434365537
31.247,0.9544643488408211
31.248,0.9544527608315819
31.249,0.9544411794118195
31.25,0.9544296045845129
31.251,0.95441803635264
31.252,0.9544064747191751
31.253,0.9543949196870901
31.254,0.9543833712593544
31.255,0.9543718294389345
31.256,0.9543602942287941
31.257,0.9543487656318943
31.258,0.9543372436511939
31.259,0.9543257282896482
31.26,0.9543142195502112
31.261,0.9543027174358331
31.262,0.9542912219494601
31.263,0.9542797330940394
31.264,0.9542682508725131
31.265,0.9542567752878197
31.266,0.9542453063428972
31.267,0.9542338440406797
31.268,0.9542223883840986
31.269,0.9542109393760838
31.27,0.9541994970195606
31.271,0.9541880613174532
31.272,0.954176632272683
31.273,0.9541652098881672
31.274,0.9541537941668223
31.275,0.9541423851115607
31.276,0.9541309827252928
31.277,0.9541195870109265
31.278,0.9541081979713667
31.279,0.9540968156095141
31.28,0.9540854399282708
31.281,0.954074070930532
31.282,0.9540627086191914
31.283,0.9540513529971424
31.284,0.9540400040672725
31.285,0.9540286618324684
31.286,0.9540173262956122
31.287,0.9540059974595868
31.288,0.9539946753272692
31.289,0.9539833599015339
31.29,0.953972051185255
31.291,0.9539607491813027
31.292,0.9539494538925436
31.293,0.9539381653218436
31.294,0.953926883472063
31.295,0.9539156083460623
31.296,0.9539043399466975
31.297,0.9538930782768241
31.298,0.9538818233392912
31.299,0.9538705751369494
31.3,0.9538593336726442
31.301,0.9538480989492183
31.302,0.9538368709695126
31.303,0.9538256497363651
31.304,0.953814435252611
31.305,0.9538032275210838
31.306,0.9537920265446116
31.307,0.9537808323260237
31.308,0.9537696448681434
31.309,0.9537584641737935
31.31,0.9537472902457913
31.311,0.9537361230869558
31.312,0.9537249627000995
31.313,0.9537138090880333
31.314,0.9537026622535669
31.315,0.9536915221995054
31.316,0.9536803889286516
31.317,0.9536692624438079
31.318,0.953658142747769
31.319,0.9536470298433326
31.32,0.9536359237332912
31.321,0.9536248244204331
31.322,0.9536137319075455
31.323,0.9536026461974147
31.324,0.9535915672928202
31.325,0.9535804951965434
31.326,0.9535694299113584
31.327,0.9535583714400409
31.328,0.953547319785361
31.329,0.953536274950087
31.33,0.953525236936985
31.331,0.9535142057488186
31.332,0.9535031813883466
31.333,0.9534921638583286
31.334,0.9534811531615187
31.335,0.9534701493006695
31.336,0.9534591522785304
31.337,0.9534481620978491
31.338,0.953437178761369
31.339,0.9534262022718323
31.34,0.9534152326319789
31.341,0.9534042698445437
31.342,0.9533933139122612
31.343,0.9533823648378632
31.344,0.9533714226240755
31.345,0.9533604872736265
31.346,0.9533495587892379
31.347,0.9533386371736299
31.348,0.9533277224295202
31.349,0.9533168145596244
31.35,0.9533059135666547
31.351,0.9532950194533202
31.352,0.9532841322223287
31.353,0.953273251876384
31.354,0.9532623784181874
31.355,0.9532515118504382
31.356,0.9532406521758334
31.357,0.9532297993970655
31.358,0.9532189535168268
31.359,0.9532081145378046
31.36,0.9531972824626846
31.361,0.9531864572941493
31.362,0.9531756390348801
31.363,0.9531648276875538
31.364,0.9531540232548464
31.365,0.9531432257394293
31.366,0.9531324351439724
31.367,0.9531216514711426
31.368,0.9531108747236039
31.369,0.9531001049040192
31.37,0.9530893420150455
31.371,0.9530785860593403
31.372,0.9530678370395571
31.373,0.9530570949583467
31.374,0.9530463598183574
31.375,0.9530356316222348
31.376,0.9530249103726227
31.377,0.9530141960721605
31.378,0.9530034887234853
31.379,0.9529927883292337
31.38,0.9529820948920366
31.381,0.9529714084145238
31.382,0.9529607288993236
31.383,0.9529500563490589
31.384,0.9529393907663514
31.385,0.9529287321538206
31.386,0.9529180805140829
31.387,0.9529074358497516
31.388,0.952896798163438
31.389,0.9528861674577499
31.39,0.9528755437352932
31.391,0.9528649269986718
31.392,0.9528543172504846
31.393,0.9528437144933303
31.394,0.9528331187298031
31.395,0.9528225299624964
31.396,0.952811948193999
31.397,0.9528013734268975
31.398,0.9527908056637779
31.399,0.9527802449072206
31.4,0.9527696911598049
31.401,0.952759144424108
31.402,0.9527486047027018
31.403,0.9527380719981596
31.404,0.952727546313048
31.405,0.9527170276499333
31.406,0.9527065160113791
31.407,0.9526960113999454
31.408,0.9526855138181897
31.409,0.9526750232686679
31.41,0.9526645397539315
31.411,0.9526540632765301
31.412,0.9526435938390121
31.413,0.952633131443921
31.414,0.952622676093799
31.415,0.9526122277911855
31.416,0.9526017865386158
31.417,0.9525913523386251
31.418,0.9525809251937434
31.419,0.9525705051064999
31.42,0.9525600920794206
31.421,0.9525496861150285
31.422,0.9525392872158431
31.423,0.952528895384384
31.424,0.9525185106231657
31.425,0.9525081329347006
31.426,0.952497762321499
31.427,0.9524873987860669
31.428,0.9524770423309109
31.429,0.9524666929585316
31.43,0.9524563506714285
31.431,0.9524460154720988
31.432,0.9524356873630357
31.433,0.9524253663467301
31.434,0.9524150524256724
31.435,0.9524047456023463
31.436,0.9523944458792377
31.437,0.952384153258826
31.438,0.9523738677435892
31.439,0.9523635893360021
31.44,0.9523533180385385
31.441,0.952343053853668
31.442,0.9523327967838583
31.443,0.9523225468315732
31.444,0.9523123039992761
31.445,0.9523020682894268
31.446,0.9522918397044806
31.447,0.9522816182468918
31.448,0.9522714039191138
31.449,0.9522611967235932
31.45,0.9522509966627768
31.451,0.9522408037391095
31.452,0.9522306179550304
31.453,0.9522204393129792
31.454,0.9522102678153904
31.455,0.9522001034646973
31.456,0.9521899462633311
31.457,0.9521797962137186
31.458,0.9521696533182842
31.459,0.9521595175794513
31.46,0.952149388999639
31.461,0.9521392675812647
31.462,0.9521291533267426
31.463,0.9521190462384852
31.464,0.9521089463189006
31.465,0.9520988535703954
31.466,0.9520887679953739
31.467,0.952078689596237
31.468,0.952068618375383
31.469,0.9520585543352079
31.47,0.9520484974781052
31.471,0.9520384478064646
31.472,0.9520284053226761
31.473,0.952018370029122
31.474,0.9520083419281878
31.475,0.9519983210222509
31.476,0.9519883073136912
31.477,0.9519783008048818
31.478,0.9519683014981941
31.479,0.9519583093959999
31.48,0.9519483245006636
31.481,0.9519383468145506
31.482,0.9519283763400218
31.483,0.951918413079436
31.484,0.9519084570351506
31.485,0.9518985082095176
31.486,0.951888566604888
31.487,0.9518786322236106
31.488,0.951868705068031
31.489,0.9518587851404919
31.49,0.9518488724433338
31.491,0.9518389669788947
31.492,0.9518290687495081
31.493,0.9518191777575091
31.494,0.9518092940052252
31.495,0.9517994174949835
31.496,0.9517895482291103
31.497,0.9517796862099251
31.498,0.9517698314397496
31.499,0.9517599839208982
31.5,0.9517501436556861
31.501,0.9517403106464233
31.502,0.95173048489542
31.503,0.9517206664049804
31.504,0.9517108551774094
31.505,0.951701051215007
31.506,0.9516912545200715
31.507,0.9516814650948979
31.508,0.9516716829417797
31.509,0.9516619080630062
31.51,0.9516521404608655
31.511,0.9516423801376426
31.512,0.9516326270956186
31.513,0.9516228813370744
31.514,0.951613142864287
31.515,0.9516034116795282
31.516,0.9515936877850739
31.517,0.9515839711831896
31.518,0.9515742618761436
31.519,0.951564559866199
31.52,0.9515548651556166
31.521,0.9515451777466557
31.522,0.951535497641572
31.523,0.951525824842618
31.524,0.9515161593520454
31.525,0.9515065011721009
31.526,0.9514968503050313
31.527,0.9514872067530775
31.528,0.951477570518481
31.529,0.9514679416034795
31.53,0.9514583200103062
31.531,0.9514487057411946
31.532,0.9514390987983736
31.533,0.95142949918407
31.534,0.9514199069005089
31.535,0.9514103219499105
31.536,0.9514007443344956
31.537,0.9513911740564784
31.538,0.9513816111180751
31.539,0.9513720555214944
31.54,0.9513625072689472
31.541,0.9513529663626377
31.542,0.9513434328047684
31.543,0.9513339065975419
31.544,0.951324387743155
31.545,0.9513148762438032
31.546,0.951305372101679
31.547,0.9512958753189731
31.548,0.9512863858978723
31.549,0.9512769038405613
31.55,0.9512674291492229
31.551,0.9512579618260364
31.552,0.9512485018731792
31.553,0.9512390492928244
31.554,0.9512296040871443
31.555,0.9512201662583081
31.556,0.9512107358084826
31.557,0.9512013127398302
31.558,0.9511918970545132
31.559,0.9511824887546904
31.56,0.9511730878425161
31.561,0.951163694320146
31.562,0.9511543081897282
31.563,0.9511449294534132
31.564,0.9511355581133439
31.565,0.9511261941716653
31.566,0.9511168376305164
31.567,0.9511074884920351
31.568,0.951098146758356
31.569,0.951088812431611
31.57,0.9510794855139315
31.571,0.9510701660074427
31.572,0.9510608539142698
31.573,0.9510515492365343
31.574,0.951042251976356
31.575,0.9510329621358508
31.576,0.9510236797171334
31.577,0.9510144047223138
31.578,0.9510051371535019
31.579,0.9509958770128029
31.58,0.9509866243023213
31.581,0.950977379024157
31.582,0.9509681411804084
31.583,0.9509589107731722
31.584,0.9509496878045399
31.585,0.9509404722766018
31.586,0.9509312641914474
31.587,0.9509220635511595
31.588,0.9509128703578226
31.589,0.9509036846135158
31.59,0.9508945063203154
31.591,0.9508853354802974
31.592,0.9508761720955334
31.593,0.950867016168093
31.594,0.9508578677000432
31.595,0.9508487266934473
31.596,0.950839593150367
31.597,0.950830467072862
31.598,0.9508213484629882
31.599,0.9508122373227992
31.6,0.9508031336543461
31.601,0.9507940374596784
31.602,0.9507849487408405
31.603,0.9507758674998769
31.604,0.9507667937388269
31.605,0.9507577274597296
31.606,0.9507486686646203
31.607,0.9507396173555316
31.608,0.9507305735344935
31.609,0.9507215372035339
31.61,0.9507125083646781
31.611,0.9507034870199471
31.612,0.9506944731713627
31.613,0.9506854668209408
31.614,0.9506764679706958
31.615,0.95066747662264
31.616,0.9506584927787822
31.617,0.9506495164411302
31.618,0.9506405476116875
31.619,0.9506315862924546
31.62,0.9506226324854321
31.621,0.9506136861926155
31.622,0.9506047474159982
31.623,0.9505958161575715
31.624,0.9505868924193238
31.625,0.9505779762032408
31.626,0.9505690675113059
31.627,0.9505601663455
31.628,0.9505512727078003
31.629,0.9505423866001826
31.63,0.9505335080246202
